SISAIRE;;;;;;;;;;;;;;;;;
SABANA DE INFORMACIÓN DE SISAIRE;;;;;;;;;;;;;;;;;
Fecha de procesamiento :23/05/2026, 11:09:37 AM;;;;;;;;;;;;;;;;;
SECCION CONSULTA DE MEDICIONES;;;;;;;;;;;;;;;;;
REPORTE GENERADO ENTRE 2014-01-01 - 2026-03-31;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Estacion;Fecha inicial;Fecha final;PM2.5;;;;;;;;;;;;;;
KENNEDY;2018-11-01;;18.75;;;;;;;;;;;;;;
KENNEDY;2018-10-31;;24.7826087;;;;;;;;;;;;;;
KENNEDY;2018-10-30;;29.59090909;;;;;;;;;;;;;;
KENNEDY;2018-10-29;;24.13043478;;;;;;;;;;;;;;
KENNEDY;2018-10-28;;16.2173913;;;;;;;;;;;;;;
KENNEDY;2018-10-27;;15.31818182;;;;;;;;;;;;;;
KENNEDY;2018-10-26;;19.73913043;;;;;;;;;;;;;;
KENNEDY;2018-10-25;;21.08333333;;;;;;;;;;;;;;
KENNEDY;2018-10-24;;13.08333333;;;;;;;;;;;;;;
KENNEDY;2018-10-23;;10.91666667;;;;;;;;;;;;;;
KENNEDY;2018-10-22;;26.95652174;;;;;;;;;;;;;;
KENNEDY;2018-10-21;;12.69565217;;;;;;;;;;;;;;
KENNEDY;2018-10-20;;17.54166667;;;;;;;;;;;;;;
KENNEDY;2018-10-19;;25.04166667;;;;;;;;;;;;;;
KENNEDY;2018-10-18;;35.31818182;;;;;;;;;;;;;;
KENNEDY;2018-10-17;;30.36363636;;;;;;;;;;;;;;
KENNEDY;2018-10-16;;19.30434783;;;;;;;;;;;;;;
KENNEDY;2018-10-15;;15.375;;;;;;;;;;;;;;
KENNEDY;2018-10-14;;28.80952381;;;;;;;;;;;;;;
KENNEDY;2018-10-13;;37.89473684;;;;;;;;;;;;;;
KENNEDY;2018-10-12;;37.0;;;;;;;;;;;;;;
KENNEDY;2018-10-11;;27.5;;;;;;;;;;;;;;
KENNEDY;2018-10-10;;23.66666667;;;;;;;;;;;;;;
KENNEDY;2018-10-09;;18.58333333;;;;;;;;;;;;;;
KENNEDY;2018-10-08;;16.58333333;;;;;;;;;;;;;;
KENNEDY;2018-10-07;;19.65217391;;;;;;;;;;;;;;
KENNEDY;2018-10-06;;18.43478261;;;;;;;;;;;;;;
KENNEDY;2018-10-05;;22.79166667;;;;;;;;;;;;;;
KENNEDY;2018-10-04;;19.9047619;;;;;;;;;;;;;;
KENNEDY;2018-10-03;;34.17391304;;;;;;;;;;;;;;
KENNEDY;2018-10-02;;26.4;;;;;;;;;;;;;;
KENNEDY;2018-10-01;;21.73913043;;;;;;;;;;;;;;
KENNEDY;2018-09-30;;19.9;;;;;;;;;;;;;;
KENNEDY;2018-09-29;;24.70588235;;;;;;;;;;;;;;
KENNEDY;2018-09-28;;25.125;;;;;;;;;;;;;;
KENNEDY;2018-09-27;;17.29166667;;;;;;;;;;;;;;
KENNEDY;2018-09-26;;25.5;;;;;;;;;;;;;;
KENNEDY;2018-09-25;;22.75;;;;;;;;;;;;;;
KENNEDY;2018-09-24;;13.58095238;;;;;;;;;;;;;;
KENNEDY;2018-09-23;;16.61904762;;;;;;;;;;;;;;
KENNEDY;2018-09-22;;16.45454545;;;;;;;;;;;;;;
KENNEDY;2018-09-21;;20.54545455;;;;;;;;;;;;;;
KENNEDY;2018-09-20;;17.90909091;;;;;;;;;;;;;;
KENNEDY;2018-09-19;;21.83333333;;;;;;;;;;;;;;
KENNEDY;2018-09-18;;20.20833333;;;;;;;;;;;;;;
KENNEDY;2018-09-17;;22.875;;;;;;;;;;;;;;
KENNEDY;2018-09-16;;15.91304348;;;;;;;;;;;;;;
KENNEDY;2018-09-15;;19.41666667;;;;;;;;;;;;;;
KENNEDY;2018-09-14;;29.625;;;;;;;;;;;;;;
KENNEDY;2018-09-13;;31.08333333;;;;;;;;;;;;;;
KENNEDY;2018-09-12;;27.20833333;;;;;;;;;;;;;;
KENNEDY;2018-09-11;;27.08333333;;;;;;;;;;;;;;
KENNEDY;2018-09-10;;22.25;;;;;;;;;;;;;;
KENNEDY;2018-09-09;;14.66666667;;;;;;;;;;;;;;
KENNEDY;2018-09-08;;15.83333333;;;;;;;;;;;;;;
KENNEDY;2018-09-07;;21.65217391;;;;;;;;;;;;;;
KENNEDY;2018-09-06;;27.0;;;;;;;;;;;;;;
KENNEDY;2018-09-05;;20.08333333;;;;;;;;;;;;;;
KENNEDY;2018-09-04;;19.79166667;;;;;;;;;;;;;;
KENNEDY;2018-09-03;;23.0;;;;;;;;;;;;;;
KENNEDY;2018-09-02;;22.125;;;;;;;;;;;;;;
KENNEDY;2018-09-01;;29.29166667;;;;;;;;;;;;;;
KENNEDY;2018-08-31;;32.33333333;;;;;;;;;;;;;;
KENNEDY;2018-08-30;;26.29166667;;;;;;;;;;;;;;
KENNEDY;2018-08-29;;22.625;;;;;;;;;;;;;;
KENNEDY;2018-08-28;;23.75;;;;;;;;;;;;;;
KENNEDY;2018-08-27;;16.79166667;;;;;;;;;;;;;;
KENNEDY;2018-08-26;;13.58333333;;;;;;;;;;;;;;
KENNEDY;2018-08-25;;14.79166667;;;;;;;;;;;;;;
KENNEDY;2018-08-24;;19.75;;;;;;;;;;;;;;
KENNEDY;2018-08-23;;21.66666667;;;;;;;;;;;;;;
KENNEDY;2018-08-22;;14.29166667;;;;;;;;;;;;;;
KENNEDY;2018-08-21;;17.375;;;;;;;;;;;;;;
KENNEDY;2018-08-20;;14.625;;;;;;;;;;;;;;
KENNEDY;2018-08-19;;13.58333333;;;;;;;;;;;;;;
KENNEDY;2018-08-18;;21.31818182;;;;;;;;;;;;;;
KENNEDY;2018-08-17;;17.70833333;;;;;;;;;;;;;;
KENNEDY;2018-08-16;;26.36363636;;;;;;;;;;;;;;
KENNEDY;2018-08-15;;22.7826087;;;;;;;;;;;;;;
KENNEDY;2018-08-14;;22.16666667;;;;;;;;;;;;;;
KENNEDY;2018-08-13;;20.625;;;;;;;;;;;;;;
KENNEDY;2018-08-12;;13.625;;;;;;;;;;;;;;
KENNEDY;2018-08-11;;26.33333333;;;;;;;;;;;;;;
KENNEDY;2018-08-10;;19.125;;;;;;;;;;;;;;
KENNEDY;2018-08-09;;15.91666667;;;;;;;;;;;;;;
KENNEDY;2018-08-08;;20.08333333;;;;;;;;;;;;;;
KENNEDY;2018-08-07;;16.45833333;;;;;;;;;;;;;;
KENNEDY;2018-08-06;;16.83333333;;;;;;;;;;;;;;
KENNEDY;2018-08-05;;12.41666667;;;;;;;;;;;;;;
KENNEDY;2018-08-04;;17.83333333;;;;;;;;;;;;;;
KENNEDY;2018-08-03;;25.79166667;;;;;;;;;;;;;;
KENNEDY;2018-08-02;;25.375;;;;;;;;;;;;;;
KENNEDY;2018-08-01;;26.66666667;;;;;;;;;;;;;;
KENNEDY;2018-07-31;;28.70833333;;;;;;;;;;;;;;
KENNEDY;2018-07-30;;18.54166667;;;;;;;;;;;;;;
KENNEDY;2018-07-29;;14.08333333;;;;;;;;;;;;;;
KENNEDY;2018-07-28;;17.625;;;;;;;;;;;;;;
KENNEDY;2018-07-27;;15.16666667;;;;;;;;;;;;;;
KENNEDY;2018-07-26;;15.5;;;;;;;;;;;;;;
KENNEDY;2018-07-25;;20.375;;;;;;;;;;;;;;
KENNEDY;2018-07-24;;18.99583333;;;;;;;;;;;;;;
KENNEDY;2018-07-23;;25.70833333;;;;;;;;;;;;;;
KENNEDY;2018-07-22;;26.43333333;;;;;;;;;;;;;;
KENNEDY;2018-07-21;;19.93333333;;;;;;;;;;;;;;
KENNEDY;2018-07-20;;11.22083333;;;;;;;;;;;;;;
KENNEDY;2018-07-19;;17.45454545;;;;;;;;;;;;;;
KENNEDY;2018-07-18;;16.00434783;;;;;;;;;;;;;;
KENNEDY;2018-07-17;;17.81363636;;;;;;;;;;;;;;
KENNEDY;2018-07-16;;13.1875;;;;;;;;;;;;;;
KENNEDY;2018-07-15;;8.14347826;;;;;;;;;;;;;;
KENNEDY;2018-07-14;;10.95;;;;;;;;;;;;;;
KENNEDY;2018-07-13;;14.12380952;;;;;;;;;;;;;;
KENNEDY;2018-07-12;;11.54782609;;;;;;;;;;;;;;
KENNEDY;2018-07-11;;15.4125;;;;;;;;;;;;;;
KENNEDY;2018-07-10;;15.1625;;;;;;;;;;;;;;
KENNEDY;2018-07-09;;15.31818182;;;;;;;;;;;;;;
KENNEDY;2018-07-08;;12.74583333;;;;;;;;;;;;;;
KENNEDY;2018-07-07;;17.01666667;;;;;;;;;;;;;;
KENNEDY;2018-07-06;;20.00833333;;;;;;;;;;;;;;
KENNEDY;2018-07-05;;12.62083333;;;;;;;;;;;;;;
KENNEDY;2018-07-04;;21.30416667;;;;;;;;;;;;;;
KENNEDY;2018-07-03;;26.9875;;;;;;;;;;;;;;
KENNEDY;2018-07-02;;19.3;;;;;;;;;;;;;;
KENNEDY;2018-07-01;;18.99166667;;;;;;;;;;;;;;
KENNEDY;2018-06-30;;22.24583333;;;;;;;;;;;;;;
KENNEDY;2018-06-29;;27.25416667;;;;;;;;;;;;;;
KENNEDY;2018-06-28;;19.42608696;;;;;;;;;;;;;;
KENNEDY;2018-06-27;;20.9625;;;;;;;;;;;;;;
KENNEDY;2018-06-26;;20.86666667;;;;;;;;;;;;;;
KENNEDY;2018-06-25;;13.60416667;;;;;;;;;;;;;;
KENNEDY;2018-06-24;;10.6125;;;;;;;;;;;;;;
KENNEDY;2018-06-23;;16.3375;;;;;;;;;;;;;;
KENNEDY;2018-06-22;;23.4375;;;;;;;;;;;;;;
KENNEDY;2018-06-21;;16.17916667;;;;;;;;;;;;;;
KENNEDY;2018-06-20;;13.75833333;;;;;;;;;;;;;;
KENNEDY;2018-06-19;;8.48333333;;;;;;;;;;;;;;
KENNEDY;2018-06-18;;9.70833333;;;;;;;;;;;;;;
KENNEDY;2018-06-17;;11.35;;;;;;;;;;;;;;
KENNEDY;2018-06-16;;16.62916667;;;;;;;;;;;;;;
KENNEDY;2018-06-15;;18.32916667;;;;;;;;;;;;;;
KENNEDY;2018-06-14;;15.05416667;;;;;;;;;;;;;;
KENNEDY;2018-06-13;;21.3875;;;;;;;;;;;;;;
KENNEDY;2018-06-12;;22.20555556;;;;;;;;;;;;;;
KENNEDY;2018-06-11;;10.58333333;;;;;;;;;;;;;;
KENNEDY;2018-06-10;;8.625;;;;;;;;;;;;;;
KENNEDY;2018-06-09;;12.45833333;;;;;;;;;;;;;;
KENNEDY;2018-06-08;;17.79166667;;;;;;;;;;;;;;
KENNEDY;2018-06-07;;21.52173913;;;;;;;;;;;;;;
KENNEDY;2018-06-06;;16.17391304;;;;;;;;;;;;;;
KENNEDY;2018-06-05;;15.25;;;;;;;;;;;;;;
KENNEDY;2018-06-04;;11.0;;;;;;;;;;;;;;
KENNEDY;2018-06-03;;12.04545455;;;;;;;;;;;;;;
KENNEDY;2018-06-02;;26.83333333;;;;;;;;;;;;;;
KENNEDY;2018-06-01;;28.25;;;;;;;;;;;;;;
KENNEDY;2018-05-31;;20.625;;;;;;;;;;;;;;
KENNEDY;2018-05-30;;23.375;;;;;;;;;;;;;;
KENNEDY;2018-05-29;;21.54545455;;;;;;;;;;;;;;
KENNEDY;2018-05-28;;24.39130435;;;;;;;;;;;;;;
KENNEDY;2018-05-27;;14.79166667;;;;;;;;;;;;;;
KENNEDY;2018-05-26;;14.20833333;;;;;;;;;;;;;;
KENNEDY;2018-05-25;;20.04166667;;;;;;;;;;;;;;
KENNEDY;2018-05-24;;18.58333333;;;;;;;;;;;;;;
KENNEDY;2018-05-23;;19.95833333;;;;;;;;;;;;;;
KENNEDY;2018-05-22;;25.16666667;;;;;;;;;;;;;;
KENNEDY;2018-05-21;;19.86956522;;;;;;;;;;;;;;
KENNEDY;2018-05-20;;16.33333333;;;;;;;;;;;;;;
KENNEDY;2018-05-19;;23.70833333;;;;;;;;;;;;;;
KENNEDY;2018-05-18;;33.5;;;;;;;;;;;;;;
KENNEDY;2018-05-17;;19.36363636;;;;;;;;;;;;;;
KENNEDY;2018-05-16;;32.25;;;;;;;;;;;;;;
KENNEDY;2018-05-15;;17.0;;;;;;;;;;;;;;
KENNEDY;2018-05-14;;13.09090909;;;;;;;;;;;;;;
KENNEDY;2018-05-13;;18.75;;;;;;;;;;;;;;
KENNEDY;2018-05-12;;16.625;;;;;;;;;;;;;;
KENNEDY;2018-05-11;;27.34782609;;;;;;;;;;;;;;
KENNEDY;2018-05-10;;21.86956522;;;;;;;;;;;;;;
KENNEDY;2018-05-09;;18.81818182;;;;;;;;;;;;;;
KENNEDY;2018-05-08;;20.0;;;;;;;;;;;;;;
KENNEDY;2018-05-07;;18.79166667;;;;;;;;;;;;;;
KENNEDY;2018-05-06;;20.47826087;;;;;;;;;;;;;;
KENNEDY;2018-05-05;;23.91304348;;;;;;;;;;;;;;
KENNEDY;2018-05-04;;29.52173913;;;;;;;;;;;;;;
KENNEDY;2018-05-03;;20.875;;;;;;;;;;;;;;
KENNEDY;2018-05-02;;20.95454545;;;;;;;;;;;;;;
KENNEDY;2018-05-01;;31.875;;;;;;;;;;;;;;
KENNEDY;2018-04-30;;28.91666667;;;;;;;;;;;;;;
KENNEDY;2018-04-29;;27.875;;;;;;;;;;;;;;
KENNEDY;2018-04-28;;28.04166667;;;;;;;;;;;;;;
KENNEDY;2018-04-27;;28.33333333;;;;;;;;;;;;;;
KENNEDY;2018-04-26;;17.95833333;;;;;;;;;;;;;;
KENNEDY;2018-04-25;;27.40909091;;;;;;;;;;;;;;
KENNEDY;2018-04-24;;29.13043478;;;;;;;;;;;;;;
KENNEDY;2018-04-23;;18.75;;;;;;;;;;;;;;
KENNEDY;2018-04-22;;18.58333333;;;;;;;;;;;;;;
KENNEDY;2018-04-21;;25.75;;;;;;;;;;;;;;
KENNEDY;2018-04-20;;20.31818182;;;;;;;;;;;;;;
KENNEDY;2018-04-19;;16.0;;;;;;;;;;;;;;
KENNEDY;2018-04-18;;25.95833333;;;;;;;;;;;;;;
KENNEDY;2018-04-17;;31.13043478;;;;;;;;;;;;;;
KENNEDY;2018-04-16;;31.59090909;;;;;;;;;;;;;;
KENNEDY;2018-04-15;;21.875;;;;;;;;;;;;;;
KENNEDY;2018-04-14;;28.375;;;;;;;;;;;;;;
KENNEDY;2018-04-13;;39.47826087;;;;;;;;;;;;;;
KENNEDY;2018-04-12;;28.375;;;;;;;;;;;;;;
KENNEDY;2018-04-11;;33.875;;;;;;;;;;;;;;
KENNEDY;2018-04-10;;30.17391304;;;;;;;;;;;;;;
KENNEDY;2018-04-09;;33.30434783;;;;;;;;;;;;;;
KENNEDY;2018-04-08;;32.41666667;;;;;;;;;;;;;;
KENNEDY;2018-04-07;;28.20833333;;;;;;;;;;;;;;
KENNEDY;2018-04-06;;15.79166667;;;;;;;;;;;;;;
KENNEDY;2018-04-05;;30.5;;;;;;;;;;;;;;
KENNEDY;2018-04-04;;36.66666667;;;;;;;;;;;;;;
KENNEDY;2018-04-03;;28.625;;;;;;;;;;;;;;
KENNEDY;2018-04-02;;22.13043478;;;;;;;;;;;;;;
KENNEDY;2018-04-01;;14.40909091;;;;;;;;;;;;;;
KENNEDY;2018-03-31;;15.33333333;;;;;;;;;;;;;;
KENNEDY;2018-03-30;;19.58333333;;;;;;;;;;;;;;
KENNEDY;2018-03-29;;12.33333333;;;;;;;;;;;;;;
KENNEDY;2018-03-28;;35.875;;;;;;;;;;;;;;
KENNEDY;2018-03-27;;40.70833333;;;;;;;;;;;;;;
KENNEDY;2018-03-26;;35.04166667;;;;;;;;;;;;;;
KENNEDY;2018-03-25;;25.45833333;;;;;;;;;;;;;;
KENNEDY;2018-03-24;;30.17391304;;;;;;;;;;;;;;
KENNEDY;2018-03-23;;52.04347826;;;;;;;;;;;;;;
KENNEDY;2018-03-22;;44.75;;;;;;;;;;;;;;
KENNEDY;2018-03-21;;38.79166667;;;;;;;;;;;;;;
KENNEDY;2018-03-20;;33.66666667;;;;;;;;;;;;;;
KENNEDY;2018-03-19;;30.86956522;;;;;;;;;;;;;;
KENNEDY;2018-03-18;;40.73913043;;;;;;;;;;;;;;
KENNEDY;2018-03-17;;32.75;;;;;;;;;;;;;;
KENNEDY;2018-03-16;;34.75;;;;;;;;;;;;;;
KENNEDY;2018-03-15;;49.45833333;;;;;;;;;;;;;;
KENNEDY;2018-03-14;;37.375;;;;;;;;;;;;;;
KENNEDY;2018-03-13;;37.04166667;;;;;;;;;;;;;;
KENNEDY;2018-03-12;;30.56521739;;;;;;;;;;;;;;
KENNEDY;2018-03-11;;13.91666667;;;;;;;;;;;;;;
KENNEDY;2018-03-10;;29.04166667;;;;;;;;;;;;;;
KENNEDY;2018-03-09;;21.29166667;;;;;;;;;;;;;;
KENNEDY;2018-03-08;;21.91666667;;;;;;;;;;;;;;
KENNEDY;2018-03-07;;21.83333333;;;;;;;;;;;;;;
KENNEDY;2018-03-06;;27.29166667;;;;;;;;;;;;;;
KENNEDY;2018-03-05;;41.54166667;;;;;;;;;;;;;;
KENNEDY;2018-03-04;;35.16666667;;;;;;;;;;;;;;
KENNEDY;2018-03-03;;34.54166667;;;;;;;;;;;;;;
KENNEDY;2018-03-02;;32.58333333;;;;;;;;;;;;;;
KENNEDY;2018-03-01;;39.47826087;;;;;;;;;;;;;;
KENNEDY;2018-02-28;;42.375;;;;;;;;;;;;;;
KENNEDY;2018-02-27;;39.58333333;;;;;;;;;;;;;;
KENNEDY;2018-02-26;;34.45833333;;;;;;;;;;;;;;
KENNEDY;2018-02-25;;25.625;;;;;;;;;;;;;;
KENNEDY;2018-02-24;;25.82608696;;;;;;;;;;;;;;
KENNEDY;2018-02-23;;33.0;;;;;;;;;;;;;;
KENNEDY;2018-02-22;;34.63636364;;;;;;;;;;;;;;
KENNEDY;2018-02-21;;45.58333333;;;;;;;;;;;;;;
KENNEDY;2018-02-20;;34.83333333;;;;;;;;;;;;;;
KENNEDY;2018-02-19;;34.47826087;;;;;;;;;;;;;;
KENNEDY;2018-02-18;;24.73913043;;;;;;;;;;;;;;
KENNEDY;2018-02-17;;25.08333333;;;;;;;;;;;;;;
KENNEDY;2018-02-16;;27.45833333;;;;;;;;;;;;;;
KENNEDY;2018-02-15;;28.125;;;;;;;;;;;;;;
KENNEDY;2018-02-14;;26.95833333;;;;;;;;;;;;;;
KENNEDY;2018-02-13;;40.875;;;;;;;;;;;;;;
KENNEDY;2018-02-12;;28.625;;;;;;;;;;;;;;
KENNEDY;2018-02-11;;23.86956522;;;;;;;;;;;;;;
KENNEDY;2018-02-10;;25.375;;;;;;;;;;;;;;
KENNEDY;2018-02-09;;32.375;;;;;;;;;;;;;;
KENNEDY;2018-02-08;;36.79166667;;;;;;;;;;;;;;
KENNEDY;2018-02-07;;31.54166667;;;;;;;;;;;;;;
KENNEDY;2018-02-06;;48.39130435;;;;;;;;;;;;;;
KENNEDY;2018-02-05;;32.58333333;;;;;;;;;;;;;;
KENNEDY;2018-02-04;;24.08333333;;;;;;;;;;;;;;
KENNEDY;2018-02-03;;41.54166667;;;;;;;;;;;;;;
KENNEDY;2018-02-02;;36.83333333;;;;;;;;;;;;;;
KENNEDY;2018-02-01;;39.95833333;;;;;;;;;;;;;;
KENNEDY;2018-01-31;;31.45833333;;;;;;;;;;;;;;
KENNEDY;2018-01-30;;38.20833333;;;;;;;;;;;;;;
KENNEDY;2018-01-29;;26.54166667;;;;;;;;;;;;;;
KENNEDY;2018-01-28;;24.875;;;;;;;;;;;;;;
KENNEDY;2018-01-27;;36.29166667;;;;;;;;;;;;;;
KENNEDY;2018-01-26;;34.83333333;;;;;;;;;;;;;;
KENNEDY;2018-01-25;;27.04166667;;;;;;;;;;;;;;
KENNEDY;2018-01-24;;28.83333333;;;;;;;;;;;;;;
KENNEDY;2018-01-23;;24.66666667;;;;;;;;;;;;;;
KENNEDY;2018-01-22;;21.16666667;;;;;;;;;;;;;;
KENNEDY;2018-01-21;;15.65217391;;;;;;;;;;;;;;
KENNEDY;2018-01-20;;15.95833333;;;;;;;;;;;;;;
KENNEDY;2018-01-19;;20.82608696;;;;;;;;;;;;;;
KENNEDY;2018-01-18;;22.75;;;;;;;;;;;;;;
KENNEDY;2018-01-17;;23.95833333;;;;;;;;;;;;;;
KENNEDY;2018-01-16;;28.33333333;;;;;;;;;;;;;;
KENNEDY;2018-01-15;;37.08695652;;;;;;;;;;;;;;
KENNEDY;2018-01-14;;28.66666667;;;;;;;;;;;;;;
KENNEDY;2018-01-13;;27.45833333;;;;;;;;;;;;;;
KENNEDY;2018-01-12;;25.75;;;;;;;;;;;;;;
KENNEDY;2018-01-11;;24.13636364;;;;;;;;;;;;;;
KENNEDY;2018-01-10;;21.33333333;;;;;;;;;;;;;;
KENNEDY;2018-01-09;;20.75;;;;;;;;;;;;;;
KENNEDY;2018-01-08;;17.75;;;;;;;;;;;;;;
KENNEDY;2018-01-07;;23.70833333;;;;;;;;;;;;;;
KENNEDY;2018-01-06;;12.04166667;;;;;;;;;;;;;;
KENNEDY;2018-01-05;;25.625;;;;;;;;;;;;;;
KENNEDY;2018-01-04;;33.60869565;;;;;;;;;;;;;;
KENNEDY;2018-01-03;;27.45833333;;;;;;;;;;;;;;
KENNEDY;2018-01-02;;26.375;;;;;;;;;;;;;;
KENNEDY;2018-01-01;;37.56521739;;;;;;;;;;;;;;
KENNEDY;2017-12-31;;25.58333333;;;;;;;;;;;;;;
KENNEDY;2017-12-30;;28.5;;;;;;;;;;;;;;
KENNEDY;2017-12-29;;29.91666667;;;;;;;;;;;;;;
KENNEDY;2017-12-28;;18.91666667;;;;;;;;;;;;;;
KENNEDY;2017-12-27;;25.54166667;;;;;;;;;;;;;;
KENNEDY;2017-12-26;;29.25;;;;;;;;;;;;;;
KENNEDY;2017-12-25;;35.875;;;;;;;;;;;;;;
KENNEDY;2017-12-24;;28.16666667;;;;;;;;;;;;;;
KENNEDY;2017-12-23;;34.33333333;;;;;;;;;;;;;;
KENNEDY;2017-12-22;;30.625;;;;;;;;;;;;;;
KENNEDY;2017-12-21;;47.0;;;;;;;;;;;;;;
KENNEDY;2017-12-20;;46.79166667;;;;;;;;;;;;;;
KENNEDY;2017-12-19;;45.95833333;;;;;;;;;;;;;;
KENNEDY;2017-12-18;;33.17391304;;;;;;;;;;;;;;
KENNEDY;2017-12-17;;25.83333333;;;;;;;;;;;;;;
KENNEDY;2017-12-16;;39.75;;;;;;;;;;;;;;
KENNEDY;2017-12-15;;32.17391304;;;;;;;;;;;;;;
KENNEDY;2017-12-14;;23.70833333;;;;;;;;;;;;;;
KENNEDY;2017-12-13;;18.16666667;;;;;;;;;;;;;;
KENNEDY;2017-12-12;;17.73913043;;;;;;;;;;;;;;
KENNEDY;2017-12-11;;15.92307692;;;;;;;;;;;;;;
KENNEDY;2017-12-09;;18.0;;;;;;;;;;;;;;
KENNEDY;2017-12-08;;29.79166667;;;;;;;;;;;;;;
KENNEDY;2017-12-07;;37.08333333;;;;;;;;;;;;;;
KENNEDY;2017-12-06;;30.95833333;;;;;;;;;;;;;;
KENNEDY;2017-12-05;;21.25;;;;;;;;;;;;;;
KENNEDY;2017-12-04;;24.66666667;;;;;;;;;;;;;;
KENNEDY;2017-12-03;;18.7826087;;;;;;;;;;;;;;
KENNEDY;2017-12-02;;37.33333333;;;;;;;;;;;;;;
KENNEDY;2017-12-01;;25.0;;;;;;;;;;;;;;
KENNEDY;2017-11-30;;36.79166667;;;;;;;;;;;;;;
KENNEDY;2017-11-29;;27.43478261;;;;;;;;;;;;;;
KENNEDY;2017-11-28;;27.83333333;;;;;;;;;;;;;;
KENNEDY;2017-11-27;;27.08333333;;;;;;;;;;;;;;
KENNEDY;2017-11-26;;21.79166667;;;;;;;;;;;;;;
KENNEDY;2017-11-25;;24.79166667;;;;;;;;;;;;;;
KENNEDY;2017-11-24;;37.54166667;;;;;;;;;;;;;;
KENNEDY;2017-11-23;;48.625;;;;;;;;;;;;;;
KENNEDY;2017-11-22;;38.70833333;;;;;;;;;;;;;;
KENNEDY;2017-11-21;;41.29166667;;;;;;;;;;;;;;
KENNEDY;2017-11-20;;28.83333333;;;;;;;;;;;;;;
KENNEDY;2017-11-19;;18.29166667;;;;;;;;;;;;;;
KENNEDY;2017-11-18;;27.33333333;;;;;;;;;;;;;;
KENNEDY;2017-11-17;;20.625;;;;;;;;;;;;;;
KENNEDY;2017-11-16;;24.0;;;;;;;;;;;;;;
KENNEDY;2017-11-15;;26.7826087;;;;;;;;;;;;;;
KENNEDY;2017-11-14;;32.625;;;;;;;;;;;;;;
KENNEDY;2017-11-13;;25.29166667;;;;;;;;;;;;;;
KENNEDY;2017-11-12;;26.91666667;;;;;;;;;;;;;;
KENNEDY;2017-11-11;;29.33333333;;;;;;;;;;;;;;
KENNEDY;2017-11-10;;38.0;;;;;;;;;;;;;;
KENNEDY;2017-11-09;;38.04166667;;;;;;;;;;;;;;
KENNEDY;2017-11-08;;37.08333333;;;;;;;;;;;;;;
KENNEDY;2017-11-07;;38.70833333;;;;;;;;;;;;;;
KENNEDY;2017-11-06;;36.95833333;;;;;;;;;;;;;;
KENNEDY;2017-11-05;;35.20833333;;;;;;;;;;;;;;
KENNEDY;2017-11-04;;39.04166667;;;;;;;;;;;;;;
KENNEDY;2017-11-03;;39.79166667;;;;;;;;;;;;;;
KENNEDY;2017-11-02;;33.5;;;;;;;;;;;;;;
KENNEDY;2017-11-01;;43.25;;;;;;;;;;;;;;
KENNEDY;2017-10-31;;35.41666667;;;;;;;;;;;;;;
KENNEDY;2017-10-30;;29.25;;;;;;;;;;;;;;
KENNEDY;2017-10-29;;14.16666667;;;;;;;;;;;;;;
KENNEDY;2017-10-28;;26.125;;;;;;;;;;;;;;
KENNEDY;2017-10-27;;47.5;;;;;;;;;;;;;;
KENNEDY;2017-10-26;;39.26086957;;;;;;;;;;;;;;
KENNEDY;2017-10-25;;29.875;;;;;;;;;;;;;;
KENNEDY;2017-10-24;;24.70833333;;;;;;;;;;;;;;
KENNEDY;2017-10-23;;18.79166667;;;;;;;;;;;;;;
KENNEDY;2017-10-22;;13.20833333;;;;;;;;;;;;;;
KENNEDY;2017-10-21;;28.79166667;;;;;;;;;;;;;;
KENNEDY;2017-10-20;;37.95652174;;;;;;;;;;;;;;
KENNEDY;2017-10-19;;35.20833333;;;;;;;;;;;;;;
KENNEDY;2017-10-18;;19.58333333;;;;;;;;;;;;;;
KENNEDY;2017-10-17;;21.13043478;;;;;;;;;;;;;;
KENNEDY;2017-10-16;;10.45833333;;;;;;;;;;;;;;
KENNEDY;2017-10-15;;16.79166667;;;;;;;;;;;;;;
KENNEDY;2017-10-14;;22.375;;;;;;;;;;;;;;
KENNEDY;2017-10-13;;23.66666667;;;;;;;;;;;;;;
KENNEDY;2017-10-12;;34.25;;;;;;;;;;;;;;
KENNEDY;2017-10-11;;30.375;;;;;;;;;;;;;;
KENNEDY;2017-10-10;;38.16666667;;;;;;;;;;;;;;
KENNEDY;2017-10-09;;35.79166667;;;;;;;;;;;;;;
KENNEDY;2017-10-08;;29.5;;;;;;;;;;;;;;
KENNEDY;2017-10-07;;19.70833333;;;;;;;;;;;;;;
KENNEDY;2017-10-06;;24.45833333;;;;;;;;;;;;;;
KENNEDY;2017-10-05;;17.5;;;;;;;;;;;;;;
KENNEDY;2017-10-04;;20.08695652;;;;;;;;;;;;;;
KENNEDY;2017-10-03;;27.33333333;;;;;;;;;;;;;;
KENNEDY;2017-10-02;;25.45833333;;;;;;;;;;;;;;
KENNEDY;2017-10-01;;20.95833333;;;;;;;;;;;;;;
KENNEDY;2017-09-30;;17.5;;;;;;;;;;;;;;
